 ,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
12,8336431,2895072,2911077,2949269,2929179,2905138,2973457,2913112,2963821,2875678,2939919,23992010,0,6505386,2956027,2937088,2923612,2888693,2920325,2906406,2934533,2905698,2924927,2901241,2959569,2902016,2963216,2890633,2958995,2896382,2912167,2940048,2902468,2902904,2939240,2881666,2920515,2862782,2908457,2890728,2937113,2880839,2955770,2896494,2930474,2887608,2972100,2904278,2918093,2889063,2927205,2884082,2925112,2885813,2952991,2874645,2894382,2895597,3002478,2897862,2969473,2915162,2946399,2892106
13,8264566,2872745,2888570,2926366,2906456,2882703,2950230,2890605,2940702,2853603,2917016,2860220,6505386,0,23792232,2914293,2900925,2866438,2897674,2884007,2911738,2883263,2902240,2878842,2936486,2879617,2940097,2868378,2935984,2874055,2889660,2917253,2880033,2880541,2916409,2859447,2897864,2840815,2885950,2868473,2914318,2858656,2932759,2874131,2907751,2865353,2948909,2881843,2895478,2866808,2904554,2861935,2902425,2863558,2930052,2852534,2872055,2873270,2978963,2875535,2946318,2892655,2923496,2869779
14,8423741,2924854,2941039,2979627,2959357,2935028,3004139,2943074,2994395,2905208,2970277,2911969,2956027,23792232,0,7322848,2953754,2918403,2950431,2936260,2964783,2935588,2955069,2931095,2990107,2931870,2993790,2920343,2989461,2926164,2942129,2970298,2932358,2932722,2969526,2911340,2950621,2892204,2938419,2920438,2967363,2910477,2986236,2926312,2960652,2917318,3002746,2934168,2948163,2918773,2957311,2913684,2955254,2915523,2983385,2904211,2924164,2925379,3033448,2927644,3000083,2945124,2976757,2921888
15,8368356,2906223,2922268,2960548,2940418,2916313,2984808,2924303,2975148,2886773,2951198,2893478,2937088,2914293,7322848,0,24433815,2899828,2931548,2917573,2945788,2916873,2936158,2912408,2970888,2913183,2974543,2901768,2970298,2907533,2923358,2951303,2913643,2914063,2950503,2892793,2931738,2873853,2919648,2901863,2948368,2891958,2967073,2907653,2941713,2898743,2983443,2915453,2929308,2900198,2938428,2895193,2936343,2896948,2964278,2885748,2905533,2906748,3013893,2909013,2980808,2926353,2957678,2903257
16,8327846,2892879,2908864,2947012,2926942,2902933,2971164,2910899,2961540,2873513,2937662,2880194,2923612,2900925,2953754,24433815,0,6983329,2918096,2904205,2932288,2903493,2922694,2899040,2957292,2899815,2960935,2888448,2956726,2894189,2909954,2937803,2900263,2900707,2936991,2879485,2918286,2860629,2906244,2888543,2934868,2878662,2953501,2894297,2928237,2885423,2969811,2902073,2915868,2886878,2924976,2881909,2922879,2883628,2950730,2872476,2892189,2893404,3000153,2895669,2967188,2912949,2944142,2889913
17,8224741,2858488,2874233,2911853,2892023,2868398,2935573,2876268,2926093,2839458,2902503,2846043,2888693,2866438,2918403,2899828,6983329,0,24133151,2869718,2897273,2868958,2887823,2864553,2921893,2865328,2925488,2854153,2921423,2859798,2875323,2902788,2865728,2866268,2901928,2845238,2883463,2826718,2871613,2854248,2899853,2844463,2918198,2859858,2893318,2851128,2934268,2867538,2881093,2852583,2890153,2847758,2888008,2849333,2915523,2838373,2857798,2859013,2964178,2861278,2931693,2878318,2908983,2855522
18,8318211,2889636,2905601,2943705,2923655,2899678,2967821,2907636,2958209,2870298,2934355,2876971,2920325,2897674,2950431,2931548,2918096,24133151,0,9133256,2928993,2900238,2919411,2895789,2953965,2896564,2957604,2885213,2953407,2890946,2906691,2934508,2897008,2897460,2933692,2876254,2915007,2857426,2902981,2885308,2931573,2875435,2950182,2891050,2924950,2882188,2966472,2898818,2912593,2883643,2921697,2878686,2919596,2880393,2947419,2869257,2888946,2890161,2996778,2892426,2963853,2909686,2940835,2886670
19,8267846,2876025,2891850,2929646,2909736,2885983,2953510,2893885,2943982,2856883,2920296,2863500,2906406,2884007,2936260,2917573,2904205,2869718,9133256,0,24066883,2886543,2905520,2882122,2939766,2882897,2943377,2871658,2939264,2877335,2892940,2920533,2883313,2883821,2919689,2862727,2901144,2844095,2889230,2871753,2917598,2861936,2936039,2877411,2911031,2868633,2952189,2885123,2898758,2870088,2907834,2865215,2905705,2866838,2933332,2855814,2875335,2876550,2982243,2878815,2949598,2895935,2926776,2873059
20,8357811,2903668,2919713,2957993,2937863,2913758,2982253,2921748,2972593,2884218,2948643,2890923,2934533,2911738,2964783,2945788,2932288,2897273,2928993,24066883,0,6783490,2933603,2909853,2968333,2910628,2971988,2899213,2967743,2904978,2920803,2948748,2911088,2911508,2947948,2890238,2929183,2871298,2917093,2899308,2945813,2889403,2964518,2905098,2939158,2896188,2980888,2912898,2926753,2897643,2935873,2892638,2933788,2894393,2961723,2883193,2902978,2904193,3011338,2906458,2978253,2923798,2955123,2900702
21,8273486,2875273,2891118,2928958,2909028,2885243,2952858,2893153,2943318,2856103,2919608,2862728,2905698,2883263,2935588,2916873,2903493,2868958,2900238,2886543,6783490,0,24264532,2881378,2939098,2882153,2942713,2870898,2938588,2876583,2892208,2919833,2882573,2883073,2918993,2861963,2900428,2843303,2888498,2870993,2916898,2861168,2935363,2876663,2910323,2867873,2951533,2884383,2898038,2869328,2907118,2864443,2904993,2866078,2932648,2855038,2874583,2875798,2981623,2878063,2948938,2895203,2926088,2872307
22,8329161,2894194,2910179,2948327,2928257,2904248,2972479,2912214,2962855,2874828,2938977,2881509,2924927,2902240,2955069,2936158,2922694,2887823,2919411,2905520,2933603,24264532,0,7982451,2958607,2901130,2962250,2889763,2958041,2895504,2911269,2939118,2901578,2902022,2938306,2880800,2919601,2861944,2907559,2889858,2936183,2879977,2954816,2895612,2929552,2886738,2971126,2903388,2917183,2888193,2926291,2883224,2924194,2884943,2952045,2873791,2893504,2894719,3001468,2896984,2968503,2914264,2945457,2891228
23,8262681,2870860,2886685,2924481,2904571,2880818,2948345,2888720,2938817,2851718,2915131,2858335,2901241,2878842,2931095,2912408,2899040,2864553,2895789,2882122,2909853,2881378,7982451,0,23516390,2877732,2938212,2866493,2934099,2872170,2887775,2915368,2878148,2878656,2914524,2857562,2895979,2838930,2884065,2866588,2912433,2856771,2930874,2872246,2905866,2863468,2947024,2879958,2893593,2864923,2902669,2860050,2900540,2861673,2928167,2850649,2870170,2871385,2977078,2873650,2944433,2890770,2921611,2867894
24,8433631,2928352,2944557,2983189,2962899,2938538,3007737,2946592,2997981,2908678,2973839,2915447,2959569,2936486,2990107,2970888,2957292,2921893,2953965,2939766,2968333,2939098,2958607,23516390,0,5888516,2997376,2923833,2993035,2929662,2945647,2973848,2935868,2936224,2973080,2914826,2954155,2895662,2941937,2923928,2970913,2913959,2989810,2929814,2964194,2920808,3006340,2937678,2951693,2922263,2960845,2917162,2958792,2919013,2986951,2907685,2927662,2928877,3037078,2931142,3003673,2948642,2980319,2925386
25,8263456,2871635,2887460,2925256,2905346,2881593,2949120,2889495,2939592,2852493,2915906,2859110,2902016,2879617,2931870,2913183,2899815,2865328,2896564,2882897,2910628,2882153,2901130,2877732,5888516,0,23813617,2867268,2934874,2872945,2888550,2916143,2878923,2879431,2915299,2858337,2896754,2839705,2884840,2867363,2913208,2857546,2931649,2873021,2906641,2864243,2947799,2880733,2894368,2865698,2903444,2860825,2901315,2862448,2928942,2851424,2870945,2872160,2977853,2874425,2945208,2891545,2922386,2868669
26,8443626,2931955,2948180,2986856,2966546,2942153,3011440,2950215,3001672,2912253,2977506,2919030,2963216,2940097,2993790,2974543,2960935,2925488,2957604,2943377,2971988,2942713,2962250,2938212,2997376,23813617,0,8509498,2996714,2933265,2949270,2977503,2939483,2939831,2976739,2918417,2957794,2899225,2945560,2927523,2974568,2917546,2993489,2933421,2967841,2924403,3010039,2941293,2955328,2925858,2964484,2920745,2962435,2922608,2990622,2911264,2931265,2932480,3040813,2934745,3007368,2952265,2983986,2928989
27,8226681,2860428,2876173,2913793,2893963,2870338,2937513,2878208,2928033,2841398,2904443,2847983,2890633,2868378,2920343,2901768,2888448,2854153,2885213,2871658,2899213,2870898,2889763,2866493,2923833,2867268,8509498,0,24653902,2861738,2877263,2904728,2867668,2868208,2903868,2847178,2885403,2828658,2873553,2856188,2901793,2846403,2920138,2861798,2895258,2853068,2936208,2869478,2883033,2854523,2892093,2849698,2889948,2851273,2917463,2840313,2859738,2860953,2966118,2863218,2933633,2880258,2910923,2857462
28,8420361,2927866,2944031,2982575,2962325,2938028,3007051,2946066,2997319,2908248,2973225,2915001,2958995,2935984,2989461,2970298,2956726,2921423,2953407,2939264,2967743,2938588,2958041,2934099,2993035,2934874,2996714,24653902,0,8277098,2945121,2973258,2935358,2935730,2972482,2914364,2953597,2895256,2941411,2923458,2970323,2913505,2989172,2929320,2963620,2920338,3005662,2937168,2951143,2921793,2960287,2916716,2958226,2918543,2986329,2907247,2927176,2928391,3036328,2930656,3003003,2948116,2979705,2924900
29,8245126,2866089,2881874,2919582,2899712,2876023,2943374,2883909,2933870,2847003,2910232,2853604,2896382,2874055,2926164,2907533,2894189,2859798,2890946,2877335,2904978,2876583,2895504,2872170,2929662,2872945,2933265,2861738,8277098,0,25570881,2910493,2873353,2873877,2909641,2852815,2891136,2834239,2879254,2861833,2907558,2852032,2925951,2867467,2901007,2858713,2942061,2875163,2888758,2860168,2897826,2855319,2895689,2856918,2923260,2845926,2865399,2866614,2972043,2868879,2939478,2885959,2916712,2863123
30,8284661,2881654,2897539,2935467,2915497,2891648,2959439,2899574,2949875,2862428,2926117,2869069,2912167,2889660,2942129,2923358,2909954,2875323,2906691,2892940,2920803,2892208,2911269,2887775,2945647,2888550,2949270,2877263,2945121,25570881,0,5928733,2888978,2889462,2925486,2868320,2906881,2849604,2894919,2877358,2923383,2867517,2941896,2883052,2916792,2874238,2958106,2890788,2904483,2875693,2913571,2870784,2911454,2872443,2939165,2861371,2880964,2882179,2988268,2884444,2955503,2901624,2932597,2878688
31,8371316,2909183,2925228,2963508,2943378,2919273,2987768,2927263,2978108,2889733,2954158,2896438,2940048,2917253,2970298,2951303,2937803,2902788,2934508,2920533,2948748,2919833,2939118,2915368,2973848,2916143,2977503,2904728,2973258,2910493,5928733,0,24880196,2917023,2953463,2895753,2934698,2876813,2922608,2904823,2951328,2894918,2970033,2910613,2944673,2901703,2986403,2918413,2932268,2903158,2941388,2898153,2939303,2899908,2967238,2888708,2908493,2909708,3016853,2911973,2983768,2929313,2960638,2906217
32,8262266,2872043,2887888,2925728,2905798,2882013,2949628,2889923,2940088,2852873,2916378,2859498,2902468,2880033,2932358,2913643,2900263,2865728,2897008,2883313,2911088,2882573,2901578,2878148,2935868,2878923,2939483,2867668,2935358,2873353,2888978,24880196,0,9102317,2915763,2858733,2897198,2840073,2885268,2867763,2913668,2857938,2932133,2873433,2907093,2864643,2948303,2881153,2894808,2866098,2903888,2861213,2901763,2862848,2929418,2851808,2871353,2872568,2978393,2874833,2945708,2891973,2922858,2869077
33,8257996,2872567,2888372,2926124,2906234,2882513,2949952,2890407,2940436,2853453,2916774,2860062,2902904,2880541,2932722,2914063,2900707,2866268,2897460,2883821,2911508,2883073,2902022,2878656,2936224,2879431,2939831,2868208,2935730,2873877,2889462,2917023,9102317,0,24024982,2859281,2897650,2840677,2885752,2868303,2914088,2858494,2932505,2873949,2907529,2865183,2948635,2881653,2895268,2866638,2904340,2861777,2902207,2863388,2929806,2852380,2871877,2873092,2978653,2875357,2946048,2892457,2923254,2869601
34,8368866,2908331,2924396,2962720,2942570,2918433,2987016,2926431,2977344,2888853,2953370,2895566,2939240,2916409,2969526,2950503,2936991,2901928,2933692,2919689,2947948,2918993,2938306,2914524,2973080,2915299,2976739,2903868,2972482,2909641,2925486,2953463,2915763,24024982,0,6813889,2933882,2875921,2921776,2903963,2950528,2894050,2969257,2909765,2943865,2900843,2985647,2917573,2931448,2902298,2940572,2897281,2938491,2899048,2966454,2887832,2907641,2908856,3016133,2911121,2983008,2928481,2959850,2905365
35,8211366,2851505,2867230,2904806,2884996,2861403,2928490,2869265,2919022,2832503,2895456,2839080,2881666,2859447,2911340,2892793,2879485,2845238,2876254,2862727,2890238,2861963,2880800,2857562,2914826,2858337,2918417,2847178,2914364,2852815,2868320,2895753,2858733,2859281,6813889,0,23759475,2819775,2864610,2847273,2892818,2837496,2911139,2852871,2886291,2844153,2927189,2860543,2874078,2845608,2883134,2840795,2880985,2842358,2908472,2831414,2850815,2852030,2957063,2854295,2924618,2871315,2901936,2848539
36,8318401,2889826,2905791,2943895,2923845,2899868,2968011,2907826,2958399,2870488,2934545,2877161,2920515,2897864,2950621,2931738,2918286,2883463,2915007,2901144,2929183,2900428,2919601,2895979,2954155,2896754,2957794,2885403,2953597,2891136,2906881,2934698,2897198,2897650,2933882,23759475,0,7419716,2903171,2885498,2931763,2875625,2950372,2891240,2925140,2882378,2966662,2899008,2912783,2883833,2921887,2878876,2919786,2880583,2947609,2869447,2889136,2890351,2996968,2892616,2964043,2909876,2941025,2886860
37,8148046,2832929,2848514,2885782,2866112,2842743,2909214,2850549,2899830,2814123,2876432,2820644,2862782,2840815,2892204,2873853,2860629,2826718,2857426,2844095,2871298,2843303,2861944,2838930,2895662,2839705,2899225,2828658,2895256,2834239,2849604,2876813,2840073,2840677,2875921,2819775,7419716,0,24431515,2828753,2873878,2819032,2892031,2834267,2867407,2825633,2907941,2841883,2855278,2827088,2864306,2822359,2862129,2823838,2889420,2813006,2832239,2833454,2937563,2835719,2905398,2852599,2882912,2829963
38,8280951,2877944,2893829,2931757,2911787,2887938,2955729,2895864,2946165,2858718,2922407,2865359,2908457,2885950,2938419,2919648,2906244,2871613,2902981,2889230,2917093,2888498,2907559,2884065,2941937,2884840,2945560,2873553,2941411,2879254,2894919,2922608,2885268,2885752,2921776,2864610,2903171,24431515,0,6590382,2919673,2863807,2938186,2879342,2913082,2870528,2954396,2887078,2900773,2871983,2909861,2867074,2907744,2868733,2935455,2857661,2877254,2878469,2984558,2880734,2951793,2897914,2928887,2874978
39,8226776,2860523,2876268,2913888,2894058,2870433,2937608,2878303,2928128,2841493,2904538,2848078,2890728,2868473,2920438,2901863,2888543,2854248,2885308,2871753,2899308,2870993,2889858,2866588,2923928,2867363,2927523,2856188,2923458,2861833,2877358,2904823,2867763,2868303,2903963,2847273,2885498,2828753,6590382,0,24881956,2846498,2920233,2861893,2895353,2853163,2936303,2869573,2883128,2854618,2892188,2849793,2890043,2851368,2917558,2840408,2859833,2861048,2966213,2863313,2933728,2880353,2911018,2857557
40,8360391,2906248,2922293,2960573,2940443,2916338,2984833,2924328,2975173,2886798,2951223,2893503,2937113,2914318,2967363,2948368,2934868,2899853,2931573,2917598,2945813,2916898,2936183,2912433,2970913,2913208,2974568,2901793,2970323,2907558,2923383,2951328,2913668,2914088,2950528,2892818,2931763,2873878,2919673,24881956,0,6850751,2967098,2907678,2941738,2898768,2983468,2915478,2929333,2900223,2938453,2895218,2936368,2896973,2964303,2885773,2905558,2906773,3013918,2909038,2980833,2926378,2957703,2903282
41,8204191,2850722,2866427,2903959,2884169,2860608,2927607,2868462,2918151,2831748,2894609,2838317,2880839,2858656,2910477,2891958,2878662,2844463,2875435,2861936,2889403,2861168,2879977,2856771,2913959,2857546,2917546,2846403,2913505,2852032,2867517,2894918,2857938,2858494,2894050,2837496,2875625,2819032,2863807,2846498,6850751,0,24383286,2852084,2885464,2843378,2926310,2859748,2873263,2844833,2882315,2840032,2880162,2841583,2907621,2830655,2850032,2851247,2956148,2853512,2923743,2870512,2901089,2847756
42,8417136,2924641,2940806,2979350,2959100,2934803,3003826,2942841,2994094,2905023,2970000,2911776,2955770,2932759,2986236,2967073,2953501,2918198,2950182,2936039,2964518,2935363,2954816,2930874,2989810,2931649,2993489,2920138,2989172,2925951,2941896,2970033,2932133,2932505,2969257,2911139,2950372,2892031,2938186,2920233,2967098,24383286,0,7751983,2960395,2917113,3002437,2933943,2947918,2918568,2957062,2913491,2955001,2915318,2983104,2904022,2923951,2925166,3033103,2927431,2999778,2944891,2976480,2921675
43,8251586,2866157,2881962,2919714,2899824,2876103,2943542,2883997,2934026,2847043,2910364,2853652,2896494,2874131,2926312,2907653,2894297,2859858,2891050,2877411,2905098,2876663,2895612,2872246,2929814,2873021,2933421,2861798,2929320,2867467,2883052,2910613,2873433,2873949,2909765,2852871,2891240,2834267,2879342,2861893,2907678,2852084,7751983,0,24427969,2858773,2942225,2875243,2888858,2860228,2897930,2855367,2895797,2856978,2923396,2845970,2865467,2866682,2972243,2868947,2939638,2886047,2916844,2863191
44,8341056,2899697,2915702,2953894,2933804,2909763,2978082,2917737,2968446,2880303,2944544,2886992,2930474,2907751,2960652,2941713,2928237,2893318,2924950,2911031,2939158,2910323,2929552,2905866,2964194,2906641,2967841,2895258,2963620,2901007,2916792,2944673,2907093,2907529,2943865,2886291,2925140,2867407,2913082,2895353,2941738,2885464,2960395,24427969,0,7762833,2976725,2908903,2922718,2893688,2931830,2888707,2929737,2890438,2957616,2879270,2899007,2900222,3007103,2902487,2974098,2919787,2951024,2896731
45,8223656,2857403,2873148,2910768,2890938,2867313,2934488,2875183,2925008,2838373,2901418,2844958,2887608,2865353,2917318,2898743,2885423,2851128,2882188,2868633,2896188,2867873,2886738,2863468,2920808,2864243,2924403,2853068,2920338,2858713,2874238,2901703,2864643,2865183,2900843,2844153,2882378,2825633,2870528,2853163,2898768,2843378,2917113,2858773,7762833,0,24870313,2866453,2880008,2851498,2889068,2846673,2886923,2848248,2914438,2837288,2856713,2857928,2963093,2860193,2930608,2877233,2907898,2854437
46,8465206,2940751,2957016,2995780,2975430,2950973,3020436,2959051,3010644,2920993,2986430,2927786,2972100,2948909,3002746,2983443,2969811,2934268,2966472,2952189,2980888,2951533,2971126,2947024,3006340,2947799,3010039,2936208,3005662,2942061,2958106,2986403,2948303,2948635,2985647,2927189,2966662,2907941,2954396,2936303,2983468,2926310,3002437,2942225,2976725,24870313,0,8325033,2964188,2934638,2973352,2929501,2971311,2931388,2999554,2920012,2940061,2941276,3049873,2943541,3016348,2961101,2992910,2937785
47,8272066,2873853,2889698,2927538,2907608,2883823,2951438,2891733,2941898,2854683,2918188,2861308,2904278,2881843,2934168,2915453,2902073,2867538,2898818,2885123,2912898,2884383,2903388,2879958,2937678,2880733,2941293,2869478,2937168,2875163,2890788,2918413,2881153,2881653,2917573,2860543,2899008,2841883,2887078,2869573,2915478,2859748,2933943,2875243,2908903,2866453,8325033,0,23931481,2867908,2905698,2863023,2903573,2864658,2931228,2853618,2873163,2874378,2980203,2876643,2947518,2893783,2924668,2870887
48,8309631,2887448,2903393,2941453,2921423,2897478,2965533,2905428,2955933,2868138,2932103,2874803,2918093,2895478,2948163,2929308,2915868,2881093,2912593,2898758,2926753,2898038,2917183,2893593,2951693,2894368,2955328,2883033,2951143,2888758,2904483,2932268,2894808,2895268,2931448,2874078,2912783,2855278,2900773,2883128,2929333,2873263,2947918,2888858,2922718,2880008,2964188,23931481,0,7840463,2919473,2876518,2917368,2878213,2945163,2867093,2886758,2887973,2994458,2890238,2961573,2907478,2938583,2884482
49,8225111,2858858,2874603,2912223,2892393,2868768,2935943,2876638,2926463,2839828,2902873,2846413,2889063,2866808,2918773,2900198,2886878,2852583,2883643,2870088,2897643,2869328,2888193,2864923,2922263,2865698,2925858,2854523,2921793,2860168,2875693,2903158,2866098,2866638,2902298,2845608,2883833,2827088,2871983,2854618,2900223,2844833,2918568,2860228,2893688,2851498,2934638,2867908,7840463,0,25284983,2848128,2888378,2849703,2915893,2838743,2858168,2859383,2964548,2861648,2932063,2878688,2909353,2855892
50,8325091,2896516,2912481,2950585,2930535,2906558,2974701,2914516,2965089,2877178,2941235,2883851,2927205,2904554,2957311,2938428,2924976,2890153,2921697,2907834,2935873,2907118,2926291,2902669,2960845,2903444,2964484,2892093,2960287,2897826,2913571,2941388,2903888,2904340,2940572,2883134,2921887,2864306,2909861,2892188,2938453,2882315,2957062,2897930,2931830,2889068,2973352,2905698,2919473,25284983,0,8836654,2926476,2887273,2954299,2876137,2895826,2897041,3003658,2899306,2970733,2916566,2947715,2893550
51,8201086,2854009,2869694,2907182,2887412,2863883,2930794,2871729,2921350,2835063,2897832,2841624,2884082,2861935,2913684,2895193,2881909,2847758,2878686,2865215,2892638,2864443,2883224,2860050,2917162,2860825,2920745,2849698,2916716,2855319,2870784,2898153,2861213,2861777,2897281,2840795,2878876,2822359,2867074,2849793,2895218,2840032,2913491,2855367,2888707,2846673,2929501,2863023,2876518,2848128,8836654,0,24030917,2844878,2910840,2833966,2853319,2854534,2959303,2856799,2926938,2873779,2904312,2851043
52,8329346,2894379,2910364,2948512,2928442,2904433,2972664,2912399,2963040,2875013,2939162,2881694,2925112,2902425,2955254,2936343,2922879,2888008,2919596,2905705,2933788,2904993,2924194,2900540,2958792,2901315,2962435,2889948,2958226,2895689,2911454,2939303,2901763,2902207,2938491,2880985,2919786,2862129,2907744,2890043,2936368,2880162,2955001,2895797,2929737,2886923,2971311,2903573,2917368,2888378,2926476,24030917,0,7208800,2952230,2873976,2893689,2894904,3001653,2897169,2968688,2914449,2945642,2891413
