 ,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
10,4144956,1427734,1434219,1454782,1444001,1432905,1467175,1436813,1462150,1417900,0,1420410,1443217,1432079,1458361,1449027,1441632,1424823,1439941,1432405,1447114,1433058,1442067,1430729,1459968,1431808,1461909,1425184,1458149,1428249,1434340,1450084,1430642,1430877,1448947,1421911,1440401,1411592,1433866,1425416,1447475,1420893,1457646,1429037,1444081,1424417,1465530,1432680,1438660,1424553,1441684,1420752,1442464,1423689,1455247,1417360,1425810,1427767,1480675,1428246,1464167,1437034,1452814,1429648
11,4052901,1398001,1404276,1424377,1413806,1403046,1436392,1406870,1431493,1388461,1420410,0,1413022,1402262,1427788,1418748,1411479,1395174,1409830,1402588,1416835,1403199,1411914,1400912,1429353,1401991,1431252,1395535,1427618,1398516,1404397,1419805,1400783,1401102,1418626,1392304,1410290,1382279,1403923,1395767,1417196,1391328,1427115,1399262,1413886,1394768,1434789,1402821,1408591,1394904,1411573,1391229,1412311,1394040,1424800,1387879,1396077,1398034,1449556,1398513,1433468,1407091,1422409,1399915
12,4121538,1420296,1426731,1447184,1436453,1425437,1459487,1429325,1454492,1410532,1443217,1413022,0,1424621,1450723,1441459,1434094,1417405,1432413,1424947,1439546,1425590,1434529,1423271,1452320,1424350,1454251,1417766,1450521,1420811,1426852,1442516,1423174,1423429,1441369,1414503,1432873,1404254,1426378,1417998,1439907,1413495,1450018,1421589,1436533,1416999,1457852,1425212,1431142,1417135,1434156,1413364,1434926,1416271,1447639,1409982,1418372,1420329,1472907,1420808,1456499,1429546,1445216,1422210
13,4086718,1409446,1415791,1436046,1425405,1414533,1448187,1418385,1443246,1399808,1432079,1402262,1424621,0,1439513,1430375,1423064,1406591,1421401,1414061,1428462,1414686,1423499,1412385,1441092,1413464,1443005,1406952,1439329,1409961,1415912,1431432,1412270,1412561,1430267,1403707,1421861,1393584,1415438,1407184,1428823,1402717,1438826,1410721,1425485,1406185,1446570,1414308,1420148,1406321,1423144,1402604,1423896,1405457,1436483,1399240,1407522,1409479,1461463,1409958,1445235,1418606,1434078,1411360
14,4165158,1435152,1441677,1462328,1451507,1440347,1474793,1444271,1469744,1425262,1458361,1427788,1450723,1439513,0,1456549,1449130,1432225,1447431,1439839,1454636,1440500,1449565,1438163,1467554,1439242,1469503,1432586,1465719,1435667,1441798,1457606,1438084,1438303,1456477,1429305,1447891,1418930,1441324,1432818,1454997,1428279,1465216,1436463,1451587,1431819,1473140,1440122,1446142,1431955,1449174,1428130,1449962,1431091,1462801,1424730,1433228,1435185,1488357,1435664,1471769,1444492,1460360,1437066
15,4138470,1426042,1432497,1452994,1442243,1431195,1465333,1435091,1460326,1416250,1449027,1418748,1441459,1430375,1456549,0,1439880,1423143,1438195,1430701,1445344,1431348,1440315,1429025,1458150,1430104,1460085,1423504,1456343,1426557,1432618,1448314,1428932,1429179,1447171,1420237,1438655,1409960,1432144,1423736,1445705,1419225,1455840,1427339,1442323,1422737,1463694,1430970,1436920,1422873,1439938,1419090,1440712,1422009,1453453,1415704,1424118,1426075,1478785,1426554,1462337,1435312,1451026,1427956
16,4116789,1418743,1425168,1445599,1434878,1423878,1457884,1427762,1452895,1408993,1441632,1411479,1434094,1423064,1449130,1439880,0,1415856,1430842,1423390,1437967,1424031,1432956,1421714,1450725,1422793,1452654,1416217,1448930,1419258,1425289,1440937,1421615,1421874,1439788,1412956,1431302,1402721,1424815,1416449,1438328,1411950,1448427,1420034,1434958,1415450,1456251,1423653,1429573,1415586,1432585,1411821,1433353,1414722,1446052,1408441,1416819,1418776,1471288,1419255,1454900,1427983,1443631,1420657
17,4066806,1402318,1408623,1428790,1418189,1407381,1440859,1411217,1435942,1392736,1424823,1395174,1417405,1406591,1432225,1423143,1415856,0,1414201,1406917,1421230,1407534,1416291,1405241,1433796,1406320,1435701,1399840,1432049,1402833,1408744,1424200,1405118,1405425,1423027,1396603,1414661,1386536,1408270,1400072,1421591,1395621,1431546,1403585,1418269,1399073,1439250,1407156,1412956,1399209,1415944,1395516,1416688,1398345,1429219,1392160,1400394,1402351,1454071,1402830,1437923,1411438,1426822,1404232
18,4111934,1417084,1423499,1443908,1433197,1422213,1456175,1426093,1451192,1407348,1439941,1409830,1432413,1421401,1447431,1438195,1430842,1414201,0,1421727,1436282,1422366,1431277,1420051,1449024,1421130,1450951,1414562,1447233,1417599,1423620,1439252,1419950,1420213,1438101,1411303,1429625,1401082,1423146,1414794,1436643,1410299,1446730,1418373,1433277,1413795,1454544,1421988,1427898,1413931,1430908,1410172,1431674,1413067,1444359,1406794,1415160,1417117,1469563,1417596,1453195,1426314,1441940,1418998
19,4087044,1409772,1416117,1436372,1425731,1414859,1448513,1418711,1443572,1400134,1432405,1402588,1424947,1414061,1439839,1430701,1423390,1406917,1421727,0,1428788,1415012,1423825,1412711,1441418,1413790,1443331,1407278,1439655,1410287,1416238,1431758,1412596,1412887,1430593,1404033,1422187,1393910,1415764,1407510,1429149,1403043,1439152,1411047,1425811,1406511,1446896,1414634,1420474,1406647,1423470,1402930,1424222,1405783,1436809,1399566,1407848,1409805,1461789,1410284,1445561,1418932,1434404,1411686
20,4131763,1424129,1430584,1451081,1440330,1429282,1463420,1433178,1458413,1414337,1447114,1416835,1439546,1428462,1454636,1445344,1437967,1421230,1436282,1428788,0,1429435,1438402,1427112,1456237,1428191,1458172,1421591,1454430,1424644,1430705,1446401,1427019,1427266,1445258,1418324,1436742,1408047,1430231,1421823,1443792,1417312,1453927,1425426,1440410,1420824,1461781,1429057,1435007,1420960,1438025,1417177,1438799,1420096,1451540,1413791,1422205,1424162,1476872,1424641,1460424,1433399,1449113,1426043
21,4090861,1410393,1416748,1437025,1426374,1415486,1449184,1419342,1444237,1400741,1433058,1403199,1425590,1414686,1440500,1431348,1424031,1407534,1422366,1415012,1429435,0,1424466,1413336,1442081,1414415,1443996,1407895,1440314,1410908,1416869,1432405,1413223,1413510,1431242,1404648,1422826,1394511,1416395,1408127,1429796,1403656,1439811,1411670,1426454,1407128,1447565,1415261,1421111,1407264,1424109,1403541,1424863,1406400,1437464,1400175,1408469,1410426,1462476,1410905,1446228,1419563,1435057,1412307
22,4117224,1419178,1425603,1446034,1435313,1424313,1458319,1428197,1453330,1409428,1442067,1411914,1434529,1423499,1449565,1440315,1432956,1416291,1431277,1423825,1438402,1424466,0,1422149,1451160,1423228,1453089,1416652,1449365,1419693,1425724,1441372,1422050,1422309,1440223,1413391,1431737,1403156,1425250,1416884,1438763,1412385,1448862,1420469,1435393,1415885,1456686,1424088,1430008,1416021,1433020,1412256,1433788,1415157,1446487,1408876,1417254,1419211,1471723,1419690,1455335,1428418,1444066,1421092
23,4085368,1408096,1414441,1434696,1424055,1413183,1446837,1417035,1441896,1398458,1430729,1400912,1423271,1412385,1438163,1429025,1421714,1405241,1420051,1412711,1427112,1413336,1422149,0,1439742,1412114,1441655,1405602,1437979,1408611,1414562,1430082,1410920,1411211,1428917,1402357,1420511,1392234,1414088,1405834,1427473,1401367,1437476,1409371,1424135,1404835,1445220,1412958,1418798,1404971,1421794,1401254,1422546,1404107,1435133,1397890,1406172,1408129,1460113,1408608,1443885,1417256,1432728,1410010
24,4169929,1436727,1443262,1463935,1453104,1441928,1476418,1445856,1471363,1426823,1459968,1429353,1452320,1441092,1467554,1458150,1450725,1433796,1449024,1441418,1456237,1442081,1451160,1439742,0,1440821,1471122,1434157,1467332,1437242,1443383,1459207,1439665,1439880,1458080,1430874,1449484,1420485,1442909,1434389,1456598,1429846,1466829,1438040,1453184,1433390,1474763,1441703,1447733,1433526,1450767,1429695,1451557,1432662,1464410,1426293,1434803,1436760,1489998,1437239,1473390,1446077,1461967,1438641
25,4086447,1409175,1415520,1435775,1425134,1414262,1447916,1418114,1442975,1399537,1431808,1401991,1424350,1413464,1439242,1430104,1422793,1406320,1421130,1413790,1428191,1414415,1423228,1412114,1440821,0,1442734,1406681,1439058,1409690,1415641,1431161,1411999,1412290,1429996,1403436,1421590,1393313,1415167,1406913,1428552,1402446,1438555,1410450,1425214,1405914,1446299,1414037,1419877,1406050,1422873,1402333,1423625,1405186,1436212,1398969,1407251,1409208,1461192,1409687,1444964,1418335,1433807,1411089
26,4175034,1438636,1445181,1465876,1455035,1443843,1478377,1447775,1473316,1428718,1461909,1431252,1454251,1443005,1469503,1460085,1452654,1435701,1450951,1443331,1458172,1443996,1453089,1441655,1471122,1442734,0,1436062,1469279,1439151,1445302,1461142,1441580,1441791,1460017,1432777,1451411,1422374,1444828,1436294,1458533,1431747,1468776,1439951,1455115,1435295,1476720,1443618,1449658,1435431,1452694,1431594,1453486,1434567,1466353,1428190,1436712,1438669,1491973,1439148,1475345,1447996,1463908,1440550
27,4067167,1402679,1408984,1429151,1418550,1407742,1441220,1411578,1436303,1393097,1425184,1395535,1417766,1406952,1432586,1423504,1416217,1399840,1414562,1407278,1421591,1407895,1416652,1405602,1434157,1406681,1436062,0,1432410,1403194,1409105,1424561,1405479,1405786,1423388,1396964,1415022,1386897,1408631,1400433,1421952,1395982,1431907,1403946,1418630,1399434,1439611,1407517,1413317,1399570,1416305,1395877,1417049,1398706,1429580,1392521,1400755,1402712,1454432,1403191,1438284,1411799,1427183,1404593
28,4161782,1434972,1441487,1462116,1451305,1440161,1474563,1444081,1469520,1425096,1458149,1427618,1450521,1439329,1465719,1456343,1448930,1432049,1447233,1439655,1454430,1440314,1449365,1437979,1467332,1439058,1469279,1432410,0,1435487,1441608,1457400,1437898,1438121,1456269,1429131,1447693,1418770,1441134,1432642,1454791,1428107,1464998,1436281,1451385,1431643,1472912,1439936,1445946,1431779,1448976,1427960,1449762,1430915,1462587,1424562,1433048,1435005,1488111,1435484,1471543,1444302,1460148,1436886
29,4076560,1405680,1412005,1432216,1421595,1410755,1444321,1414599,1439392,1396070,1428249,1398516,1420811,1409961,1435667,1426557,1419258,1402833,1417599,1410287,1424644,1410908,1419693,1408611,1437242,1409690,1439151,1403194,1435487,0,1412126,1427614,1408492,1408791,1426445,1399953,1418059,1389858,1411652,1403426,1425005,1398967,1434984,1406951,1421675,1402427,1442708,1410530,1416350,1402563,1419342,1398858,1420090,1401699,1432649,1395498,1403756,1405713,1457565,1406192,1441377,1414820,1430248,1407594
30,4093677,1411611,1417986,1438307,1427636,1416716,1450502,1420580,1445543,1401931,1434340,1404397,1426852,1415912,1441798,1432618,1425289,1408744,1423620,1416238,1430705,1416869,1425724,1414562,1443383,1415641,1445302,1409105,1441608,1412126,0,1433675,1414453,1414732,1432516,1405854,1424080,1395689,1417633,1409337,1431066,1404858,1441105,1412892,1427716,1408338,1448879,1416491,1422361,1408474,1425363,1404739,1426121,1407610,1438750,1401369,1409687,1411644,1463826,1412123,1447538,1420801,1436339,1413525
31,4139527,1427099,1433554,1454051,1443300,1432252,1466390,1436148,1461383,1417307,1450084,1419805,1442516,1431432,1457606,1448314,1440937,1424200,1439252,1431758,1446401,1432405,1441372,1430082,1459207,1431161,1461142,1424561,1457400,1427614,1433675,0,1429989,1430236,1448228,1421294,1439712,1411017,1433201,1424793,1446762,1420282,1456897,1428396,1443380,1423794,1464751,1432027,1437977,1423930,1440995,1420147,1441769,1423066,1454510,1416761,1425175,1427132,1479842,1427611,1463394,1436369,1452083,1429013
32,4083651,1407977,1414332,1434609,1423958,1413070,1446768,1416926,1441821,1398325,1430642,1400783,1423174,1412270,1438084,1428932,1421615,1405118,1419950,1412596,1427019,1413223,1422050,1410920,1439665,1411999,1441580,1405479,1437898,1408492,1414453,1429989,0,1411094,1428826,1402232,1420410,1392095,1413979,1405711,1427380,1401240,1437395,1409254,1424038,1404712,1445149,1412845,1418695,1404848,1421693,1401125,1422447,1403984,1435048,1397759,1406053,1408010,1460060,1408489,1443812,1417147,1432641,1409891
33,4082352,1408276,1414611,1434844,1424213,1413357,1446967,1417205,1442032,1398652,1430877,1401102,1423429,1412561,1438303,1429179,1421874,1405425,1420213,1412887,1427266,1413510,1422309,1411211,1439880,1412290,1441791,1405786,1438121,1408791,1414732,1430236,1411094,0,1429069,1402543,1420673,1392434,1414258,1406018,1427627,1401555,1437618,1409549,1424293,1405019,1445352,1413132,1418962,1405155,1421956,1401444,1422706,1404291,1435279,1398082,1406352,1408309,1460227,1408788,1444019,1417426,1432876,1410190
34,4136760,1425930,1432395,1452914,1442153,1431089,1465271,1434989,1460258,1416124,1448947,1418626,1441369,1430267,1456477,1447171,1439788,1423027,1438101,1430593,1445258,1431242,1440223,1428917,1458080,1429996,1460017,1423388,1456269,1426445,1432516,1448228,1428826,1429069,0,1420119,1438561,1409828,1432042,1423620,1445619,1419105,1455766,1427229,1442233,1422621,1463630,1430864,1436824,1422757,1439844,1418968,1440620,1421893,1453375,1415580,1424006,1425963,1478739,1426442,1462271,1435210,1450946,1427844
35,4060730,1399438,1405733,1425878,1415287,1404495,1437929,1408327,1433018,1389870,1421911,1392304,1414503,1403707,1429305,1420237,1412956,1396603,1411303,1404033,1418324,1404648,1413391,1402357,1430874,1403436,1432777,1396964,1429131,1399953,1405854,1421294,1402232,1402543,1420119,0,1411763,1383676,1405380,1397196,1418685,1392749,1428628,1400703,1415367,1396197,1436322,1404270,1410060,1396333,1413046,1392646,1413788,1395469,1426305,1389292,1397514,1399471,1451125,1399950,1434997,1408548,1423910,1401352
36,4112394,1417544,1423959,1444368,1433657,1422673,1456635,1426553,1451652,1407808,1440401,1410290,1432873,1421861,1447891,1438655,1431302,1414661,1429625,1422187,1436742,1422826,1431737,1420511,1449484,1421590,1451411,1415022,1447693,1418059,1424080,1439712,1420410,1420673,1438561,1411763,0,1401542,1423606,1415254,1437103,1410759,1447190,1418833,1433737,1414255,1455004,1422448,1428358,1414391,1431368,1410632,1432134,1413527,1444819,1407254,1415620,1417577,1470023,1418056,1453655,1426774,1442400,1419458
37,4028263,1389343,1395568,1415559,1405038,1394358,1427484,1398162,1422615,1379873,1411592,1382279,1404254,1393584,1418930,1409960,1402721,1386536,1401082,1393910,1408047,1394511,1403156,1392234,1420485,1393313,1422374,1386897,1418770,1389858,1395689,1411017,1392095,1392434,1409828,1383676,1401542,0,1395215,1387129,1408408,1382710,1418267,1390594,1405118,1386130,1425891,1394133,1399853,1386266,1402825,1382621,1403553,1385402,1415972,1379281,1387419,1389376,1440568,1389855,1424580,1398383,1413591,1391257
38,4093203,1411137,1417512,1437833,1427162,1416242,1450028,1420106,1445069,1401457,1433866,1403923,1426378,1415438,1441324,1432144,1424815,1408270,1423146,1415764,1430231,1416395,1425250,1414088,1442909,1415167,1444828,1408631,1441134,1411652,1417633,1433201,1413979,1414258,1432042,1405380,1423606,1395215,0,1408863,1430592,1404384,1440631,1412418,1427242,1407864,1448405,1416017,1421887,1408000,1424889,1404265,1425647,1407136,1438276,1400895,1409213,1411170,1463352,1411649,1447064,1420327,1435865,1413051
39,4067399,1402911,1409216,1429383,1418782,1407974,1441452,1411810,1436535,1393329,1425416,1395767,1417998,1407184,1432818,1423736,1416449,1400072,1414794,1407510,1421823,1408127,1416884,1405834,1434389,1406913,1436294,1400433,1432642,1403426,1409337,1424793,1405711,1406018,1423620,1397196,1415254,1387129,1408863,0,1422184,1396214,1432139,1404178,1418862,1399666,1439843,1407749,1413549,1399802,1416537,1396109,1417281,1398938,1429812,1392753,1400987,1402944,1454664,1403423,1438516,1412031,1427415,1404825
40,4132124,1424490,1430945,1451442,1440691,1429643,1463781,1433539,1458774,1414698,1447475,1417196,1439907,1428823,1454997,1445705,1438328,1421591,1436643,1429149,1443792,1429796,1438763,1427473,1456598,1428552,1458533,1421952,1454791,1425005,1431066,1446762,1427380,1427627,1445619,1418685,1437103,1408408,1430592,1422184,0,1417673,1454288,1425787,1440771,1421185,1462142,1429418,1435368,1421321,1438386,1417538,1439160,1420457,1451901,1414152,1422566,1424523,1477233,1425002,1460785,1433760,1449474,1426404
41,4056548,1398452,1404737,1424860,1414279,1403503,1436893,1407331,1431988,1388898,1420893,1391328,1413495,1402717,1428279,1419225,1411950,1395621,1410299,1403043,1417312,1403656,1412385,1401367,1429846,1402446,1431747,1395982,1428107,1398967,1404858,1420282,1401240,1401555,1419105,1392749,1410759,1382710,1404384,1396214,1417673,0,1427604,1399715,1414359,1395215,1435288,1403278,1409058,1395351,1412042,1391670,1412782,1394487,1425285,1388318,1396528,1398485,1450073,1398964,1433965,1407552,1422892,1400366
42,4161279,1434469,1440984,1461613,1450802,1439658,1474060,1443578,1469017,1424593,1457646,1427115,1450018,1438826,1465216,1455840,1448427,1431546,1446730,1439152,1453927,1439811,1448862,1437476,1466829,1438555,1468776,1431907,1464998,1434984,1441105,1456897,1437395,1437618,1455766,1428628,1447190,1418267,1440631,1432139,1454288,1427604,0,1435778,1450882,1431140,1472409,1439433,1445443,1431276,1448473,1427457,1449259,1430412,1462084,1424059,1432545,1434502,1487608,1434981,1471040,1443799,1459645,1436383
43,4080512,1406436,1412771,1433004,1422373,1411517,1445127,1415365,1440192,1396812,1429037,1399262,1421589,1410721,1436463,1427339,1420034,1403585,1418373,1411047,1425426,1411670,1420469,1409371,1438040,1410450,1439951,1403946,1436281,1406951,1412892,1428396,1409254,1409549,1427229,1400703,1418833,1390594,1412418,1404178,1425787,1399715,1435778,0,1422453,1403179,1443512,1411292,1417122,1403315,1420116,1399604,1420866,1402451,1433439,1396242,1404512,1406469,1458387,1406948,1442179,1415586,1431036,1408350
44,4122402,1421160,1427595,1448048,1437317,1426301,1460351,1430189,1455356,1411396,1444081,1413886,1436533,1425485,1451587,1442323,1434958,1418269,1433277,1425811,1440410,1426454,1435393,1424135,1453184,1425214,1455115,1418630,1451385,1421675,1427716,1443380,1424038,1424293,1442233,1415367,1433737,1405118,1427242,1418862,1440771,1414359,1450882,1422453,0,1417863,1458716,1426076,1432006,1417999,1435020,1414228,1435790,1417135,1448503,1410846,1419236,1421193,1473771,1421672,1457363,1430410,1446080,1423074
45,4066400,1401912,1408217,1428384,1417783,1406975,1440453,1410811,1435536,1392330,1424417,1394768,1416999,1406185,1431819,1422737,1415450,1399073,1413795,1406511,1420824,1407128,1415885,1404835,1433390,1405914,1435295,1399434,1431643,1402427,1408338,1423794,1404712,1405019,1422621,1396197,1414255,1386130,1407864,1399666,1421185,1395215,1431140,1403179,1417863,0,1438844,1406750,1412550,1398803,1415538,1395110,1416282,1397939,1428813,1391754,1399988,1401945,1453665,1402424,1437517,1411032,1426416,1403826
46,4184983,1442193,1448758,1469497,1458636,1447412,1482034,1451352,1476961,1432247,1465530,1434789,1457852,1446570,1473140,1463694,1456251,1439250,1454544,1446896,1461781,1447565,1456686,1445220,1474763,1446299,1476720,1439611,1472912,1442708,1448879,1464751,1445149,1445352,1463630,1436322,1455004,1425891,1448405,1439843,1462142,1435288,1472409,1443512,1458716,1438844,0,1447187,1453247,1438980,1456287,1435131,1457083,1438116,1469978,1431723,1440269,1442226,1495662,1442705,1478994,1451573,1467529,1444107
47,4090483,1410015,1416370,1436647,1425996,1415108,1448806,1418964,1443859,1400363,1432680,1402821,1425212,1414308,1440122,1430970,1423653,1407156,1421988,1414634,1429057,1415261,1424088,1412958,1441703,1414037,1443618,1407517,1439936,1410530,1416491,1432027,1412845,1413132,1430864,1404270,1422448,1394133,1416017,1407749,1429418,1403278,1439433,1411292,1426076,1406750,1447187,0,1420733,1406886,1423731,1403163,1424485,1406022,1437086,1399797,1408091,1410048,1462098,1410527,1445850,1419185,1434679,1411929
48,4107489,1415835,1422240,1442627,1431926,1420958,1454876,1424834,1449899,1406113,1438660,1408591,1431142,1420148,1446142,1436920,1429573,1412956,1427898,1420474,1435007,1421111,1430008,1418798,1447733,1419877,1449658,1413317,1445946,1416350,1422361,1437977,1418695,1418962,1436824,1410060,1428358,1399853,1421887,1413549,1435368,1409058,1445443,1417122,1432006,1412550,1453247,1420733,0,1412686,1429641,1408933,1430405,1411822,1443076,1405557,1413911,1415868,1468248,1416347,1451900,1425055,1440659,1417749
49,4066536,1402048,1408353,1428520,1417919,1407111,1440589,1410947,1435672,1392466,1424553,1394904,1417135,1406321,1431955,1422873,1415586,1399209,1413931,1406647,1420960,1407264,1416021,1404971,1433526,1406050,1435431,1399570,1431779,1402563,1408474,1423930,1404848,1405155,1422757,1396333,1414391,1386266,1408000,1399802,1421321,1395351,1431276,1403315,1417999,1398803,1438980,1406886,1412686,0,1415674,1395246,1416418,1398075,1428949,1391890,1400124,1402081,1453801,1402560,1437653,1411168,1426552,1403962
50,4113677,1418827,1425242,1445651,1434940,1423956,1457918,1427836,1452935,1409091,1441684,1411573,1434156,1423144,1449174,1439938,1432585,1415944,1430908,1423470,1438025,1424109,1433020,1421794,1450767,1422873,1452694,1416305,1448976,1419342,1425363,1440995,1421693,1421956,1439844,1413046,1431368,1402825,1424889,1416537,1438386,1412042,1448473,1420116,1435020,1415538,1456287,1423731,1429641,1415674,0,1411915,1433417,1414810,1446102,1408537,1416903,1418860,1471306,1419339,1454938,1428057,1443683,1420741
51,4053243,1398343,1404618,1424719,1414148,1403388,1436734,1407212,1431835,1388803,1420752,1391229,1413364,1402604,1428130,1419090,1411821,1395516,1410172,1402930,1417177,1403541,1412256,1401254,1429695,1402333,1431594,1395877,1427960,1398858,1404739,1420147,1401125,1401444,1418968,1392646,1410632,1382621,1404265,1396109,1417538,1391670,1427457,1399604,1414228,1395110,1435131,1403163,1408933,1395246,1411915,0,1412653,1394382,1425142,1388221,1396419,1398376,1449898,1398855,1433810,1407433,1422751,1400257
52,4117621,1419575,1426000,1446431,1435710,1424710,1458716,1428594,1453727,1409825,1442464,1412311,1434926,1423896,1449962,1440712,1433353,1416688,1431674,1424222,1438799,1424863,1433788,1422546,1451557,1423625,1453486,1417049,1449762,1420090,1426121,1441769,1422447,1422706,1440620,1413788,1432134,1403553,1425647,1417281,1439160,1412782,1449259,1420866,1435790,1416282,1457083,1424485,1430405,1416418,1433417,1412653,0,1415554,1446884,1409273,1417651,1419608,1472120,1420087,1455732,1428815,1444463,1421489
